1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,2,apicreator,/phoneverify/1.0.0,PhoneVerification,1.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533035705125,false,167,12,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,83,87,12,2,84,13,gateType,label
1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,2,apicreator,/phoneverify/1.0.0,PhoneVerification,1.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533035705125,false,168,14,0,false,1,https-8242,201,http://ws.cdyne.com/phoneverify/phoneverify.asmx,84,86,14,3,85,15,gateType,label
1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,2,apicreator,/phoneverify/1.0.0,PhoneVerification,1.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533035710125,false,169,17,0,false,2,https-8241,202,http://ws.cdyne.com/phoneverify/phoneverify.asmx,85,91,17,5,86,18,gateType,label
1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533035720125,false,170,22,0,false,3,https-8240,203,http://ws.cdyne.com/phoneverify/phoneverify.asmx,86,93,22,1,87,23,gateType,label
1235,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533035740125,false,234,28,0,false,4,https-8239,204,http://ws.cdyne.com/phoneverify/phoneverify.asmx,87,91,28,5,88,29,gateType,label
1236,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/order/{2},/PizzaShack/order/{id],POST,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600125,false,145,13,0,false,5,https-8238,205,http://ws.cdyne.com/phoneverify/phoneverify.asmx,88,90,13,7,89,14,gateType,label
1237,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600126,false,134,15,0,false,6,https-8237,206,http://ws.cdyne.com/phoneverify/phoneverify.asmx,89,95,15,2,90,16,gateType,label
1238,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600127,false,139,18,0,false,7,https-8236,207,http://ws.cdyne.com/phoneverify/phoneverify.asmx,90,97,18,3,91,19,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/new,/StudentManager/students/new,GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600128,false,156,23,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,91,95,23,6,92,24,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/register,/StudentManager/students/register,POST,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600129,false,145,29,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,92,94,29,9,93,30,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/marks/2,/StudentManager/students/marks/{id},GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600130,false,134,14,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,93,99,14,3,94,15,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/new,/StudentManager/students/new,GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600131,false,139,16,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,83,90,16,1,84,17,gateType,label
1239,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600132,false,134,19,0,false,8,https-8235,208,http://ws.cdyne.com/phoneverify/phoneverify.asmx,91,95,19,4,92,20,gateType,label
1240,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600133,false,139,24,0,false,9,https-8234,209,http://ws.cdyne.com/phoneverify/phoneverify.asmx,92,94,24,2,93,25,gateType,label
1241,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/order/{18},/PizzaShack/order/{id],POST,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600134,false,156,30,0,false,10,https-8233,210,http://ws.cdyne.com/phoneverify/phoneverify.asmx,88,94,30,5,89,31,gateType,label
1242,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600135,false,167,15,0,false,11,https-8232,211,http://ws.cdyne.com/phoneverify/phoneverify.asmx,89,96,15,6,90,16,gateType,label
1243,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,owner1,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600136,false,168,17,0,false,12,https-8231,212,http://ws.cdyne.com/phoneverify/phoneverify.asmx,90,94,17,3,91,18,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/marks/2,/StudentManager/students/marks/{id},GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600137,false,145,20,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,101,103,20,4,102,21,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/marks/2,/StudentManager/students/marks/{id},GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036600138,false,254,25,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,102,108,25,6,103,26,gateType,label
1244,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600139,false,235,31,0,false,13,https-8230,213,http://ws.cdyne.com/phoneverify/phoneverify.asmx,84,91,31,2,85,32,gateType,label
1245,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/order/{9},/PizzaShack/order/{id],POST,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600140,false,187,14,0,false,14,https-8229,214,http://ws.cdyne.com/phoneverify/phoneverify.asmx,85,89,14,6,86,15,gateType,label
1246,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600141,false,218,17,0,false,15,https-8228,215,http://ws.cdyne.com/phoneverify/phoneverify.asmx,86,88,17,8,87,18,gateType,label
1247,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036600142,false,216,22,0,false,16,https-8227,216,http://ws.cdyne.com/phoneverify/phoneverify.asmx,87,93,22,3,88,23,gateType,label
1248,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600143,false,143,23,0,false,17,https-8226,217,http://ws.cdyne.com/phoneverify/phoneverify.asmx,88,95,23,4,89,24,gateType,label
1249,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600144,false,198,13,0,false,18,https-8225,218,http://ws.cdyne.com/phoneverify/phoneverify.asmx,89,93,13,7,90,14,gateType,label
1250,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036600145,false,188,15,0,false,19,https-8224,219,http://ws.cdyne.com/phoneverify/phoneverify.asmx,90,92,15,10,91,16,gateType,label
1251,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/order/{5},/PizzaShack/order/{id],POST,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036610125,false,219,18,0,false,20,https-8223,220,http://ws.cdyne.com/phoneverify/phoneverify.asmx,91,95,18,4,92,19,gateType,label
1252,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/menu,/PizzaShack/menu,GET,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036610126,false,217,30,0,false,21,https-8222,221,http://ws.cdyne.com/phoneverify/phoneverify.asmx,92,94,30,2,93,31,gateType,label
1253,vkUIUJ5Dfl_nAT8kFVgPvXT7Umwa,Application2,2,owner1,/pizzashack/1.0.0,PizzaShack,1.0.0,/PizzaShack/order/{6},/PizzaShack/order/{id],POST,creator2,carbon.super,Bronze,10.100.0.107,Ann,carbon.super,10.100.15.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0),1533036610127,false,144,29,0,false,22,https-8221,222,http://ws.cdyne.com/phoneverify/phoneverify.asmx,93,99,29,5,94,30,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/register,/StudentManager/students/register,POST,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036610128,false,144,14,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,102,109,14,3,103,15,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/marks/2,/StudentManager/students/marks/{id},GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036610129,false,199,13,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,84,88,13,6,85,14,gateType,label
1234,vkUIUJ5Dfl_app4FVgPvXT7Umwa,App4,4,appOwner4,/t/foo.com/studentManager/1.0.0,StudentManager,1.0.0,/StudentManager/students/marks/2,/StudentManager/students/marks/{id},GET,creator3,foo.com,Bronze,10.100.12.106,Paul,carbon.super,10.100.0.22,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,1533036610130,false,189,15,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,85,87,15,7,86,16,gateType,label
1254,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036610131,false,220,18,0,false,23,https-8220,223,http://ws.cdyne.com/phoneverify/phoneverify.asmx,93,99,18,4,94,19,gateType,label
1255,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/2.0.0,PhoneVerification,2.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036610132,false,218,23,0,false,24,https-8219,224,http://ws.cdyne.com/phoneverify/phoneverify.asmx,89,96,23,5,90,24,gateType,label
1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/1.0.0,PhoneVerification,1.0.0,/PhoneNumbers/list,/PhoneNumbers/list,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036610133,false,145,29,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,90,94,29,7,91,30,gateType,label
1234,vkUIUJ5Dfl_defaultFVgPvXT7Umwa,DefaultApplication,1,apicreator,/phoneverify/1.0.0,PhoneVerification,1.0.0,/CheckPhoneNumber?PhoneNumber=6757658765&LicenseKey=0,CheckPhoneNumber,GET,apicreator,carbon.super,Bronze,10.100.0.106,John,carbon.super,10.100.0.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/67.0.3396.87 Safari/537.36,1533036610134,false,145,14,0,false,0,https-8243,200,http://ws.cdyne.com/phoneverify/phoneverify.asmx,84,88,13,3,85,14,gateType,label
